concept id	name	element file id.obj
FMA15900	urinary bladder	FJ3149.obj
FMA19667	urethra	FJ3148.obj
FMA7204	right kidney	FJ3147.obj
FMA15571	right ureter	FJ3146.obj
FMA15572	left ureter	FJ3144.obj
FMA7205	left kidney	FJ3145.obj
FMA13889	pituitary gland	FJ1796.obj
FMA15629	right adrenal gland	FJ3130.obj
FMA15630	left adrenal gland	FJ3129.obj
FMA7211	right testis	FJ3142.obj
FMA7212	left testis	FJ3138.obj
FMA19387	right seminal vesicle	FJ3143.obj
FMA19388	left seminal vesicle	FJ3137.obj
FMA19618	corpus cavernosum of penis	FJ3132.obj
FMA19617	corpus spongiosum of penis	FJ3133.obj
FMA18247	glans penis	FJ3134.obj
FMA9600	prostate	FJ3139.obj
FMA18256	right epididymis	FJ3141.obj
FMA18257	left epididymis	FJ3136.obj
FMA19236	left deferent duct	FJ3135.obj
FMA19235	right deferent duct	FJ3140.obj
FMA16549	mesoappendix	FJ3397.obj
FMA14647	transverse mesocolon	FJ3398.obj
FMA14643	mesentery of small intestine	FJ3396.obj
FMA7202	gallbladder	FJ2817.obj
FMA14539	cystic duct	FJ3080.obj
FMA15745	hepatovenous segment vii	FJ1858.obj
FMA15744	hepatovenous segment vi	FJ2822.obj
FMA15746	hepatovenous segment viii	FJ2824.obj
FMA15743	hepatovenous segment v	FJ2821.obj
FMA71885	medial superior tributary of left hepatic biliary tree	FJ3105.obj
FMA71885	medial superior tributary of left hepatic biliary tree	FJ3104.obj
FMA71886	medial inferior tributary of left hepatic biliary tree	FJ3103.obj
FMA14670	left hepatic duct	FJ3096.obj
FMA71889	caudate lobe tributary of left hepatic biliary tree	FJ1883.obj
FMA71887	lateral superior tributary of left hepatic biliary tree	FJ3090.obj
FMA71887	lateral superior tributary of left hepatic biliary tree	FJ3088.obj
FMA71888	lateral inferior tributary of left hepatic biliary tree	FJ3089.obj
FMA71869	posterior superior tributary of right hepatic biliary tree	FJ3109.obj
FMA71869	posterior superior tributary of right hepatic biliary tree	FJ3110.obj
FMA71870	posterior inferior tributary of right hepatic biliary tree	FJ3108.obj
FMA14669	right hepatic duct	FJ3123.obj
FMA71867	anterior superior tributary of right hepatic biliary tree	FJ3071.obj
FMA71868	anterior inferior tributary of right hepatic biliary tree	FJ3072.obj
FMA13365	caudate lobe of liver	FJ2816.obj
FMA76903	left duct of caudate lobe of liver	FJ3094.obj
FMA15739	hepatovenous segment ii	FJ2818.obj
FMA15741	hepatovenous segment iii	FJ2819.obj
FMA15742	hepatovenous segment iv	FJ2820.obj
FMA14668	common hepatic duct	FJ3079.obj
FMA7198	pancreas	FJ1895.obj
FMA63103	pancreatic duct tree	FJ2630.obj
FMA7148	stomach	FJ2564.obj
FMA16981	proximal part of jejunum	FJ2627.obj
FMA16981	proximal part of jejunum	FJ2626.obj
FMA16981	proximal part of jejunum	FJ2606.obj
FMA16981	proximal part of jejunum	FJ2617.obj
FMA16981	proximal part of jejunum	FJ2623.obj
FMA16981	proximal part of jejunum	FJ2622.obj
FMA16981	proximal part of jejunum	FJ2625.obj
FMA16981	proximal part of jejunum	FJ2624.obj
FMA16983	distal part of jejunum	FJ2616.obj
FMA16983	distal part of jejunum	FJ2615.obj
FMA16983	distal part of jejunum	FJ2618.obj
FMA16983	distal part of jejunum	FJ2612.obj
FMA16983	distal part of jejunum	FJ2611.obj
FMA16983	distal part of jejunum	FJ2614.obj
FMA16983	distal part of jejunum	FJ2613.obj
FMA16983	distal part of jejunum	FJ2621.obj
FMA16983	distal part of jejunum	FJ2620.obj
FMA16983	distal part of jejunum	FJ2619.obj
FMA16982	middle part of jejunum	FJ2607.obj
FMA16982	middle part of jejunum	FJ2628.obj
FMA16982	middle part of jejunum	FJ2610.obj
FMA16982	middle part of jejunum	FJ2609.obj
FMA16982	middle part of jejunum	FJ2608.obj
FMA14965	middle part of ileum	FJ2580.obj
FMA14965	middle part of ileum	FJ2579.obj
FMA14965	middle part of ileum	FJ2578.obj
FMA14965	middle part of ileum	FJ2586.obj
FMA14965	middle part of ileum	FJ2577.obj
FMA14965	middle part of ileum	FJ2576.obj
FMA14965	middle part of ileum	FJ2582.obj
FMA14965	middle part of ileum	FJ2581.obj
FMA14965	middle part of ileum	FJ2584.obj
FMA14965	middle part of ileum	FJ2583.obj
FMA14966	distal part of ileum	FJ2591.obj
FMA14966	distal part of ileum	FJ2590.obj
FMA14966	distal part of ileum	FJ2589.obj
FMA14966	distal part of ileum	FJ2597.obj
FMA14966	distal part of ileum	FJ2588.obj
FMA14966	distal part of ileum	FJ2587.obj
FMA14966	distal part of ileum	FJ2598.obj
FMA14966	distal part of ileum	FJ2593.obj
FMA14966	distal part of ileum	FJ2592.obj
FMA14966	distal part of ileum	FJ2595.obj
FMA14966	distal part of ileum	FJ2594.obj
FMA11338	ileocecal junction	FJ2599.obj
FMA14964	proximal part of ileum	FJ2605.obj
FMA14964	proximal part of ileum	FJ2604.obj
FMA14964	proximal part of ileum	FJ2601.obj
FMA14964	proximal part of ileum	FJ2600.obj
FMA14964	proximal part of ileum	FJ2603.obj
FMA14964	proximal part of ileum	FJ2602.obj
FMA14964	proximal part of ileum	FJ2575.obj
FMA14964	proximal part of ileum	FJ2574.obj
FMA14964	proximal part of ileum	FJ2585.obj
FMA14964	proximal part of ileum	FJ2596.obj
FMA7206	duodenum	FJ2573.obj
FMA59816	lip	FJ2814.obj
FMA55700	left upper second secondary molar tooth	FJ1263.obj
FMA55697	right upper second secondary molar tooth	FJ1275.obj
FMA55698	right upper first secondary molar tooth	FJ1276.obj
FMA55699	left upper first secondary molar tooth	FJ1261.obj
FMA55703	left lower second secondary molar tooth	FJ1256.obj
FMA55706	right lower second secondary molar tooth	FJ1270.obj
FMA55705	right lower first secondary molar tooth	FJ1268.obj
FMA55704	left lower first secondary molar tooth	FJ1254.obj
FMA55799	left upper secondary canine tooth	FJ1267.obj
FMA55798	right upper secondary canine tooth	FJ1281.obj
FMA55687	left lower secondary canine tooth	FJ1260.obj
FMA55686	right lower secondary canine tooth	FJ1274.obj
FMA55695	right lower second secondary premolar tooth	FJ1271.obj
FMA55692	left lower second secondary premolar tooth	FJ1257.obj
FMA55693	left lower first secondary premolar tooth	FJ1255.obj
FMA55694	right lower first secondary premolar tooth	FJ1269.obj
FMA55691	left upper second secondary premolar tooth	FJ1264.obj
FMA55688	right upper second secondary premolar tooth	FJ1278.obj
FMA55690	left upper first secondary premolar tooth	FJ1262.obj
FMA55689	right upper first secondary premolar tooth	FJ1277.obj
FMA57141	left lower lateral secondary incisor tooth	FJ1259.obj
FMA57140	right lower lateral secondary incisor tooth	FJ1273.obj
FMA57142	right lower central secondary incisor tooth	FJ1272.obj
FMA57143	left lower central secondary incisor tooth	FJ1258.obj
FMA55683	left upper lateral secondary incisor tooth	FJ1266.obj
FMA55680	right upper lateral secondary incisor tooth	FJ1280.obj
FMA55682	left upper central secondary incisor tooth	FJ1265.obj
FMA55681	right upper central secondary incisor tooth	FJ1279.obj
FMA54640	tongue	FJ2761.obj
FMA59764	gingiva of lower jaw	FJ1253.obj
FMA59763	gingiva of upper jaw	FJ1252.obj
FMA59802	right submandibular gland	FJ2768.obj
FMA59803	left submandibular gland	FJ2766.obj
FMA59805	left sublingual gland	FJ2765.obj
FMA59804	right sublingual gland	FJ2767.obj
FMA7131	esophagus	FJ2563.obj
FMA55130	epiglottis	FJ2770.obj
FMA14544	rectum	FJ2571.obj
FMA14545	ascending colon	FJ2566.obj
FMA14547	descending colon	FJ2567.obj
FMA14541	cecum	FJ2599.obj
FMA15044	taenia libera	FJ2568.obj
FMA15043	taenia omentalis	FJ2570.obj
FMA15042	taenia mesocolica	FJ2569.obj
FMA14546	transverse colon	FJ2572.obj
FMA49179	small intestine	FJ2609.obj
FMA49179	small intestine	FJ2608.obj
FMA49179	small intestine	FJ2605.obj
FMA49179	small intestine	FJ2604.obj
FMA49179	small intestine	FJ2607.obj
FMA49179	small intestine	FJ2606.obj
FMA49179	small intestine	FJ2601.obj
FMA49179	small intestine	FJ2600.obj
FMA49179	small intestine	FJ2603.obj
FMA49179	small intestine	FJ2602.obj
FMA49179	small intestine	FJ2580.obj
FMA49179	small intestine	FJ2619.obj
FMA49179	small intestine	FJ2616.obj
FMA49179	small intestine	FJ2615.obj
FMA49179	small intestine	FJ2618.obj
FMA49179	small intestine	FJ2617.obj
FMA49179	small intestine	FJ2579.obj
FMA49179	small intestine	FJ2612.obj
FMA49179	small intestine	FJ2578.obj
FMA49179	small intestine	FJ2611.obj
FMA49179	small intestine	FJ2614.obj
FMA49179	small intestine	FJ2613.obj
FMA49179	small intestine	FJ2575.obj
FMA49179	small intestine	FJ2574.obj
FMA49179	small intestine	FJ2577.obj
FMA49179	small intestine	FJ2610.obj
FMA49179	small intestine	FJ2576.obj
FMA49179	small intestine	FJ2591.obj
FMA49179	small intestine	FJ2590.obj
FMA49179	small intestine	FJ2627.obj
FMA49179	small intestine	FJ2626.obj
FMA49179	small intestine	FJ2628.obj
FMA49179	small intestine	FJ2623.obj
FMA49179	small intestine	FJ2589.obj
FMA49179	small intestine	FJ2622.obj
FMA49179	small intestine	FJ2625.obj
FMA49179	small intestine	FJ2624.obj
FMA49179	small intestine	FJ2586.obj
FMA49179	small intestine	FJ2585.obj
FMA49179	small intestine	FJ2588.obj
FMA49179	small intestine	FJ2621.obj
FMA49179	small intestine	FJ2587.obj
FMA49179	small intestine	FJ2620.obj
FMA49179	small intestine	FJ2582.obj
FMA49179	small intestine	FJ2581.obj
FMA49179	small intestine	FJ2584.obj
FMA49179	small intestine	FJ2583.obj
FMA49179	small intestine	FJ2597.obj
FMA49179	small intestine	FJ2596.obj
FMA49179	small intestine	FJ2598.obj
FMA49179	small intestine	FJ2593.obj
FMA49179	small intestine	FJ2592.obj
FMA49179	small intestine	FJ2595.obj
FMA49179	small intestine	FJ2594.obj
FMA14542	appendix	FJ2565.obj
newnode2008462	left inferior rectus	FJ1295.obj
newnode5804790	left superior rectus	FJ1323.obj
newnode4882954	left superior oblique	FJ1322.obj
newnode3831482	left lateral rectus	FJ1304.obj
newnode920813	left medial rectus	FJ1308.obj
newnode5917092	left inferior oblique	FJ1294.obj
FMA49073	left common tendinous ring	FJ1291.obj
FMA50878	left optic nerve	FJ1313.obj
FMA50878	left optic nerve	FJ1772.obj
FMA67936	left optic tract	FJ1773.obj
FMA59583	left lacrimal canaliculus	FJ1298.obj
FMA59556	left nasolacrimal duct	FJ1302.obj
FMA59542	left lacrimal lake	FJ1301.obj
FMA59546	left lacrimal sac	FJ1309.obj
FMA59103	left lacrimal gland	FJ1299.obj
newnode1934002	left ophthalmic nerve	FJ1312.obj
newnode7310394	left lacrimal nerve	FJ1300.obj
newnode3472436	left frontal nerve	FJ1290.obj
newnode2335927	left nasociliary nerve	FJ1318.obj
newnode2335927	left nasociliary nerve	FJ1310.obj
newnode2335927	left nasociliary nerve	FJ1311.obj
newnode9137590	left posterior ethmoidal nerve	FJ1315.obj
newnode4760128	left infratrochlear nerve	FJ1296.obj
newnode5590448	left anterior ethmoidal nerve	FJ1283.obj
newnode8330426	left supra-orbital nerve	FJ1325.obj
newnode6754174	left supratrochlear nerve	FJ1326.obj
FMA50882	left trochlear nerve	FJ1330.obj
newnode3011078	left communicating branch of nasociliary nerve with ciliary ganglion	FJ1311.obj
newnode1950211	left short ciliary nerve	FJ1319.obj
FMA52577	inferior branch of left oculomotor nerve	FJ1293.obj
FMA52575	superior branch of left oculomotor nerve	FJ1321.obj
newnode2807449	left long ciliary nerve	FJ1318.obj
FMA53550	left ciliary ganglion	FJ1288.obj
FMA59090	tarsal plate of left lower eyelid	FJ1328.obj
FMA59092	tarsal plate of left upper eyelid	FJ1324.obj
newnode8540308	left levator palpebrae superioris	FJ1306.obj
FMA72953	orbital part of left eye	FJ1317.obj
FMA72953	orbital part of left eye	FJ1282.obj
FMA72953	orbital part of left eye	FJ1305.obj
FMA72953	orbital part of left eye	FJ1299.obj
FMA72953	orbital part of left eye	FJ1320.obj
FMA72953	orbital part of left eye	FJ1331.obj
FMA72953	orbital part of left eye	FJ1289.obj
FMA72953	orbital part of left eye	FJ1286.obj
FMA72953	orbital part of left eye	FJ1297.obj
FMA72953	orbital part of left eye	FJ1285.obj
newnode2572944	left trochlea of superior oblique	FJ1329.obj
newnode3052776	left check ligament of medial rectus	FJ1292.obj
newnode1919476	left check ligament of lateral rectus	FJ1284.obj
FMA12515	left eyeball	FJ1282.obj
FMA58484	left corona ciliaris	FJ1287.obj
FMA58243	left lens	FJ1305.obj
FMA58840	suspensory ligament of left lens	FJ1320.obj
FMA58829	left vitreous body	FJ1331.obj
FMA58108	vascular layer of left eyeball	FJ1297.obj
FMA58300	left choroid	FJ1286.obj
FMA58300	left choroid	FJ1285.obj
FMA58237	left iris	FJ1297.obj
FMA58100	wall of left eyeball	FJ1286.obj
FMA58100	wall of left eyeball	FJ1285.obj
FMA58272	left sclera	FJ1317.obj
FMA58240	left cornea	FJ1289.obj
FMA58608	optic part of left retina	FJ1316.obj
FMA58082	anterior chamber of left eyeball	FJ1282.obj
FMA59545	right lacrimal sac	FJ1360.obj
FMA59555	right nasolacrimal duct	FJ1353.obj
FMA59582	right lacrimal canaliculus	FJ1349.obj
FMA59541	right lacrimal lake	FJ1352.obj
FMA59102	right lacrimal gland	FJ1350.obj
newnode8842316	right inferior rectus	FJ1346.obj
newnode4365166	right lateral rectus	FJ1355.obj
newnode8794453	right medial rectus	FJ1359.obj
newnode8298885	right superior rectus	FJ1374.obj
newnode1681831	right superior oblique	FJ1373.obj
newnode7655183	right inferior oblique	FJ1345.obj
FMA49072	right common tendinous ring	FJ1342.obj
FMA72952	orbital part of right eye	FJ1336.obj
FMA72952	orbital part of right eye	FJ1368.obj
FMA72952	orbital part of right eye	FJ1337.obj
FMA72952	orbital part of right eye	FJ1348.obj
FMA72952	orbital part of right eye	FJ1356.obj
FMA72952	orbital part of right eye	FJ1350.obj
FMA72952	orbital part of right eye	FJ1371.obj
FMA72952	orbital part of right eye	FJ1382.obj
FMA72952	orbital part of right eye	FJ1340.obj
FMA58242	right lens	FJ1356.obj
FMA58483	right corona ciliaris	FJ1338.obj
FMA58839	suspensory ligament of right lens	FJ1371.obj
FMA58607	optic part of right retina	FJ1367.obj
FMA58107	vascular layer of right eyeball	FJ1348.obj
FMA58299	right choroid	FJ1336.obj
FMA58299	right choroid	FJ1337.obj
FMA58828	right vitreous body	FJ1382.obj
FMA58236	right iris	FJ1348.obj
FMA58271	right sclera	FJ1368.obj
FMA58239	right cornea	FJ1340.obj
FMA58081	anterior chamber of right eyeball	FJ1332.obj
newnode2985953	right short ciliary nerve	FJ1370.obj
FMA52576	inferior branch of right oculomotor nerve	FJ1344.obj
FMA52574	superior branch of right oculomotor nerve	FJ1372.obj
FMA50881	right trochlear nerve	FJ1381.obj
newnode9139479	right communicating branch of nasociliary nerve with ciliary ganglion	FJ1362.obj
FMA53549	right ciliary ganglion	FJ1339.obj
newnode7447182	right ophthalmic nerve	FJ1363.obj
newnode7863063	right lacrimal nerve	FJ1351.obj
newnode3852853	right frontal nerve	FJ1341.obj
newnode5061901	right supra-orbital nerve	FJ1376.obj
newnode1826999	right supratrochlear nerve	FJ1377.obj
newnode9936514	right nasociliary nerve	FJ1369.obj
newnode9936514	right nasociliary nerve	FJ1361.obj
newnode9936514	right nasociliary nerve	FJ1362.obj
newnode6418060	right anterior ethmoidal nerve	FJ1333.obj
newnode272131	right infratrochlear nerve	FJ1347.obj
newnode2506987	right posterior ethmoidal nerve	FJ1366.obj
newnode4786691	right long ciliary nerve	FJ1369.obj
newnode7976676	right trochlea of superior oblique	FJ1380.obj
newnode2865148	right check ligament of lateral rectus	FJ1334.obj
newnode5475607	right check ligament of medial rectus	FJ1335.obj
FMA59089	tarsal plate of right lower eyelid	FJ1379.obj
FMA54159	tendon of right levator palpebrae superioris	FJ1343.obj
newnode4390438	right levator palpebrae superioris	FJ1357.obj
FMA59091	tarsal plate of right upper eyelid	FJ1375.obj
FMA50875	right optic nerve	FJ1364.obj
FMA50875	right optic nerve	FJ1819.obj
FMA62382	right optic tract	FJ1820.obj
FMA61934	choroid plexus	FJ1803.obj
FMA61934	choroid plexus	FJ1755.obj
FMA61975	lamina terminalis	FJ1812.obj
FMA61975	lamina terminalis	FJ1764.obj
FMA61842	septum pellucidum	FJ1832.obj
FMA78469	fourth ventricle	FJ1731.obj
FMA78497	central canal	FJ1737.obj
FMA78454	third ventricle	FJ1730.obj
FMA75351	interventricular foramen	FJ1752.obj
FMA78449	right lateral ventricle	FJ1814.obj
FMA78450	left lateral ventricle	FJ1767.obj
FMA78467	cerebral aqueduct	FJ1738.obj
FMA62033	pineal body	FJ1795.obj
FMA62032	habenula	FJ1743.obj
FMA62045	optic chiasm	FJ1771.obj
FMA62045	optic chiasm	FJ1818.obj
FMA73309	right medial geniculate body	FJ1816.obj
FMA73310	left medial geniculate body	FJ1816M.obj
FMA73304	left lateral geniculate body	FJ1766.obj
FMA73303	right lateral geniculate body	FJ1813.obj
FMA258714	right thalamus	FJ1827.obj
FMA73413	right stria medullaris of thalamus	FJ1824.obj
FMA73414	left stria medullaris of thalamus	FJ1777.obj
FMA258716	left thalamus	FJ1782.obj
FMA62008	hypothalamus	FJ1760.obj
FMA62008	hypothalamus	FJ1808.obj
FMA62327	tuber cinereum	FJ1828.obj
FMA62327	tuber cinereum	FJ1780.obj
FMA74877	mammillary body	FJ1768.obj
FMA74877	mammillary body	FJ1815.obj
FMA61970	commissure of fornix	FJ1741.obj
FMA72690	left fusiform gyrus	FJ1783.obj
FMA72686	left middle temporal gyrus	FJ1789.obj
FMA72805	posterior part of left superior temporal gyrus	FJ1839.obj
FMA72801	anterior part of left superior temporal gyrus	FJ1837.obj
FMA72706	left parahippocampal gyrus	FJ1785.obj
FMA72688	left inferior temporal gyrus	FJ1746.obj
FMA260794	white matter of left cerebral hemisphere	FJ1758.obj
FMA61961	anterior commissure	FJ1734.obj
FMA86464	corpus callosum	FJ1742.obj
FMA72925	left fornix of forebrain	FJ1756.obj
FMA72907	left internal capsule	FJ1750.obj
FMA72940	left stria terminalis	FJ1778.obj
FMA72831	left globus pallidus	FJ1757.obj
FMA72829	left putamen	FJ1776.obj
FMA72827	left caudate nucleus	FJ1754.obj
FMA72833	left amygdala	FJ1753.obj
FMA72662	left precentral gyrus	FJ1800.obj
FMA72654	left superior frontal gyrus	FJ1833.obj
FMA72656	left middle frontal gyrus	FJ1787.obj
FMA256194	left orbital gyrus	FJ1793.obj
FMA72658	left inferior frontal gyrus	FJ1744.obj
FMA72714	left hippocampus	FJ1759.obj
FMA72718	left cingulate gyrus	FJ1739.obj
FMA72668	left supramarginal gyrus	FJ1841.obj
FMA72670	left angular gyrus	FJ1732.obj
FMA72666	left postcentral gyrus	FJ1797.obj
FMA72672	left superior parietal lobule	FJ1835.obj
FMA72978	left insula	FJ1748.obj
FMA72976	left occipital lobe	FJ1791.obj
FMA72828	right putamen	FJ1823.obj
FMA72826	right caudate nucleus	FJ1802.obj
FMA72830	right globus pallidus	FJ1805.obj
FMA72832	right amygdala	FJ1829.obj
FMA72661	right precentral gyrus	FJ1801.obj
newnode3940464	right orbital gyrus	FJ1794.obj
FMA72653	right superior frontal gyrus	FJ1834.obj
FMA72655	right middle frontal gyrus	FJ1788.obj
FMA72657	right inferior frontal gyrus	FJ1745.obj
FMA72665	right postcentral gyrus	FJ1798.obj
FMA72671	right superior parietal lobule	FJ1836.obj
FMA72667	right supramarginal gyrus	FJ1842.obj
FMA72669	right angular gyrus	FJ1733.obj
FMA72687	right inferior temporal gyrus	FJ1747.obj
FMA72800	anterior part of right superior temporal gyrus	FJ1838.obj
FMA72804	posterior part of right superior temporal gyrus	FJ1840.obj
FMA72705	right parahippocampal gyrus	FJ1786.obj
FMA72689	right fusiform gyrus	FJ1784.obj
FMA72685	right middle temporal gyrus	FJ1790.obj
FMA72713	right hippocampus	FJ1807.obj
FMA72717	right cingulate gyrus	FJ1740.obj
FMA72977	right insula	FJ1749.obj
FMA260791	white matter of right cerebral hemisphere	FJ1806.obj
FMA72924	right fornix of forebrain	FJ1804.obj
FMA61974	right stria terminalis	FJ1825.obj
FMA72906	right internal capsule	FJ1751.obj
FMA72975	right occipital lobe	FJ1792.obj
FMA61993	midbrain	FJ1817.obj
FMA61993	midbrain	FJ1770.obj
FMA73435	left inferior colliculus	FJ1762.obj
FMA73434	right inferior colliculus	FJ1810.obj
FMA73423	left superior colliculus	FJ1779.obj
FMA73422	right superior colliculus	FJ1826.obj
newnode5199532	cerebral aqueduct	FJ1738.obj
FMA62072	posterior commissure	FJ1799.obj
FMA73464	brachium of left inferior colliculus	FJ1761.obj
FMA73463	brachium of right inferior colliculus	FJ1809.obj
FMA62394	cerebral peduncles	FJ1821.obj
FMA62394	cerebral peduncles	FJ1774.obj
FMA83740	interpeduncular fossa	FJ1811.obj
FMA83740	interpeduncular fossa	FJ1763.obj
FMA73462	brachium of left superior colliculus	FJ1735.obj
FMA73461	brachium of right superior colliculus	FJ1736.obj
FMA67943	pons	FJ1775.obj
FMA67943	pons	FJ1822.obj
FMA62004	medulla oblongata	FJ1769.obj
FMA62004	medulla oblongata	FJ1831.obj
FMA67944	cerebellum	FJ1830.obj
FMA67944	cerebellum	FJ1781.obj
FMA83966	tentorium cerebelli	FJ1843.obj
FMA68226	superior lingular bronchial tree	FJ2476.obj
FMA68226	superior lingular bronchial tree	FJ2478.obj
FMA68226	superior lingular bronchial tree	FJ2477.obj
FMA68226	superior lingular bronchial tree	FJ2540.obj
FMA7385	left apical bronchopulmonary segment	FJ2936.obj
FMA7385	left apical bronchopulmonary segment	FJ2947.obj
FMA7385	left apical bronchopulmonary segment	FJ2958.obj
FMA7385	left apical bronchopulmonary segment	FJ2964.obj
FMA7385	left apical bronchopulmonary segment	FJ2963.obj
FMA7385	left apical bronchopulmonary segment	FJ2962.obj
FMA7385	left apical bronchopulmonary segment	FJ2961.obj
FMA68223	left apical segmental bronchial tree	FJ2464.obj
FMA68223	left apical segmental bronchial tree	FJ2444.obj
FMA68223	left apical segmental bronchial tree	FJ2461.obj
FMA68223	left apical segmental bronchial tree	FJ2460.obj
FMA68223	left apical segmental bronchial tree	FJ2463.obj
FMA68223	left apical segmental bronchial tree	FJ2462.obj
FMA68318	inferior division of upper lobe part of left bronchial tree	FJ2476.obj
FMA68318	inferior division of upper lobe part of left bronchial tree	FJ2478.obj
FMA68318	inferior division of upper lobe part of left bronchial tree	FJ2477.obj
FMA68318	inferior division of upper lobe part of left bronchial tree	FJ2540.obj
FMA68227	inferior lingular bronchial tree	FJ2475.obj
FMA68227	inferior lingular bronchial tree	FJ2441.obj
FMA68225	left posterior segmental bronchial tree	FJ2447.obj
FMA68225	left posterior segmental bronchial tree	FJ2465.obj
FMA68225	left posterior segmental bronchial tree	FJ2466.obj
FMA68317	superior division of upper lobe part of left bronchial tree	FJ2469.obj
FMA68317	superior division of upper lobe part of left bronchial tree	FJ2468.obj
FMA68317	superior division of upper lobe part of left bronchial tree	FJ2443.obj
FMA68317	superior division of upper lobe part of left bronchial tree	FJ2467.obj
FMA68317	superior division of upper lobe part of left bronchial tree	FJ2472.obj
FMA68317	superior division of upper lobe part of left bronchial tree	FJ2471.obj
FMA68317	superior division of upper lobe part of left bronchial tree	FJ2474.obj
FMA68317	superior division of upper lobe part of left bronchial tree	FJ2473.obj
FMA7375	inferior lingular bronchopulmonary segment	FJ2935.obj
FMA7375	inferior lingular bronchopulmonary segment	FJ2934.obj
FMA7375	inferior lingular bronchopulmonary segment	FJ2475.obj
FMA7375	inferior lingular bronchopulmonary segment	FJ2441.obj
FMA7373	left anterior bronchopulmonary segment	FJ2902.obj
FMA7373	left anterior bronchopulmonary segment	FJ2904.obj
FMA7373	left anterior bronchopulmonary segment	FJ2910.obj
FMA7373	left anterior bronchopulmonary segment	FJ2909.obj
FMA7373	left anterior bronchopulmonary segment	FJ2906.obj
FMA7373	left anterior bronchopulmonary segment	FJ2905.obj
FMA7373	left anterior bronchopulmonary segment	FJ2908.obj
FMA7373	left anterior bronchopulmonary segment	FJ2907.obj
FMA68222	left anterior segmental bronchial tree	FJ2469.obj
FMA68222	left anterior segmental bronchial tree	FJ2468.obj
FMA68222	left anterior segmental bronchial tree	FJ2443.obj
FMA68222	left anterior segmental bronchial tree	FJ2467.obj
FMA68222	left anterior segmental bronchial tree	FJ2472.obj
FMA68222	left anterior segmental bronchial tree	FJ2471.obj
FMA68222	left anterior segmental bronchial tree	FJ2474.obj
FMA68222	left anterior segmental bronchial tree	FJ2473.obj
FMA7386	left posterior bronchopulmonary segment	FJ2928.obj
FMA7386	left posterior bronchopulmonary segment	FJ2939.obj
FMA7386	left posterior bronchopulmonary segment	FJ2927.obj
FMA7386	left posterior bronchopulmonary segment	FJ2929.obj
FMA7386	left posterior bronchopulmonary segment	FJ2913.obj
FMA7386	left posterior bronchopulmonary segment	FJ2912.obj
FMA7386	left posterior bronchopulmonary segment	FJ2926.obj
FMA7386	left posterior bronchopulmonary segment	FJ2942.obj
FMA7386	left posterior bronchopulmonary segment	FJ2941.obj
FMA7386	left posterior bronchopulmonary segment	FJ2911.obj
FMA7386	left posterior bronchopulmonary segment	FJ2943.obj
FMA7386	left posterior bronchopulmonary segment	FJ2965.obj
FMA7386	left posterior bronchopulmonary segment	FJ2940.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2909.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2906.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2905.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2908.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2907.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2902.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2923.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2904.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2903.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2887.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2920.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2886.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2889.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2922.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2888.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2921.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2883.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2882.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2885.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2884.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2881.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2917.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2916.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2919.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2918.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2913.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2912.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2915.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2914.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2911.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2910.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2894.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2893.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2895.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2890.obj
FMA67995	intrapulmonary part of left pulmonary artery	FJ2892.obj
